"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 29 19:56:31 UTC 2026","Thu Jan 29 19:56:49 UTC 2026","18000","","ubuntu2004-container","","","","QA 652","PCP QA Test No. 652

checks basic pmdasystemd functionality



Copyright (c) 2012 Red Hat, Inc.  All Rights Reserved.



seq=`basename $0`

echo ""QA output created by $seq""

"
"passed","Thu Jan 29 20:21:07 UTC 2026","Thu Jan 29 20:21:08 UTC 2026","1000","","ubuntu1804-container","","","","QA 1078","PCP QA Test No. 1078

Exercise pcp pidstat for an archive



Copyright (c) 2016 Sitaram Shelke.



"
"passed","Thu Jan 29 19:21:15 UTC 2026","Thu Jan 29 19:21:33 UTC 2026","18000","","ubuntu2004-container","","","","QA 254","PCP QA Test No. 254

exercise pmNameAll for distributed PMNS with given namespace



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:38:19 UTC 2026","Thu Jan 29 20:38:19 UTC 2026","0","","debian11-container","","","","QA 1224","PCP QA Test No. 1224

Verify all pcp-dstat(1) configuration files.



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:38:41 UTC 2026","Thu Jan 29 19:38:48 UTC 2026","7000","","ubuntu1804-container","","","","QA 440","PCP QA Test No. 440

pmlogger -v conditions

Based on QA 252.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.

Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:37:41 UTC 2026","Thu Jan 29 20:37:41 UTC 2026","0","","ubuntu1804-container","","","","QA 1324","PCP QA Test No. 1324

Test libpcp multi-archive support using pmclient_fg



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:46:39 UTC 2026","Thu Jan 29 20:46:40 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1400","PCP QA Test No. 1400

Exercise various pcp-free(1) command options.



Copyright (c) 2019-2020 Red Hat.



"
"skipped","Thu Jan 29 20:20:11 UTC 2026","Thu Jan 29 20:20:11 UTC 2026","0","","ubuntu2004-container","","","","QA 1100","PCP QA Test No. 1100

bash shell completion check (see 967 for zsh version)



Copyright (c) 2017 Red Hat.



"
"skipped","Thu Jan 29 20:58:51 UTC 2026","Thu Jan 29 20:58:51 UTC 2026","0","","ubuntu1804-container","","","","QA 1906","PCP QA Test No. 1906

Testing pmseries language queries involving scalar operations



Copyright (c) 2022 Shiyao Chen.  All Rights Reserved.



"
"passed","Thu Jan 29 19:59:44 UTC 2026","Thu Jan 29 19:59:44 UTC 2026","0","","ubuntu1804-container","","","","QA 673","PCP QA Test No. 673

pmdumplog -t with compressed archives



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:06:01 UTC 2026","Thu Jan 29 20:06:01 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 724","PCP QA Test No. 724

Test using the pmfind app for usage errors



Copyright (c) 2014 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:53:46 UTC 2026","Thu Jan 29 20:53:58 UTC 2026","12000","","ubuntu2004-container","","","","QA 1872","PCP QA Test No. 1872

Exercise pmsearch REST API endpoints using curl(1).



Copyright (c) 2020 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:39:48 UTC 2026","Thu Jan 29 20:39:54 UTC 2026","6000","","ubuntu1804-container","","","","QA 1360","PCP QA Test No. 1360

based on qa/1696 pmproxy REST API load testing ...

pmproxy should start w/out valgrind issues when it refuses to

connect to older versions of a key server.



Copyright (c) 2019 Red Hat.

Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:59:00 UTC 2026","Thu Jan 29 19:59:07 UTC 2026","7000","","debian11-container","","","","QA 638","PCP QA Test No. 638

pmnsdel concurrency issues - pv #826904



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 21:01:24 UTC 2026","Thu Jan 29 21:01:25 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1735","PCP QA Test No. 1735

Exercise exception handling in python PMI wrapper.



Copyright (c) 2025 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:50:30 UTC 2026","Thu Jan 29 20:50:34 UTC 2026","4000","","ubuntu1804-i386-container","","","","QA 1491","PCP QA Test No. 1491

Basic pmcheck exercising



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:53:21 UTC 2026","Thu Jan 29 20:53:30 UTC 2026","9000","","debian11-container","","","","QA 1515","PCP QA Test No. 1515

Exercise pmdadenki on local system under valgrind.



Copyright (c) 2022 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:21:44 UTC 2026","Thu Jan 29 20:21:45 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 981","PCP QA Test No. 981

Test gpfs pmda



Copyright (c) 2015 Martins Innus.  All Rights Reserved.



"
"passed","Thu Jan 29 19:38:52 UTC 2026","Thu Jan 29 19:38:53 UTC 2026","1000","","ubuntu2004-container","","","","QA 436","PCP QA Test No. 436

Exercise compressed archive files - bzip2 version



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:34:15 UTC 2026","Thu Jan 29 20:34:33 UTC 2026","18000","","debian11-container","","","","QA 1200","PCP QA Test No. 1200

pmlogger_check for primary logger and pmcd may not be running (yet)

- systemd and package install failure case



This is the single pmlogger version.  See qa/1201 for the multiple

pmlogger version.



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:40:56 UTC 2026","Thu Jan 29 20:41:02 UTC 2026","6000","","ubuntu2004-container","","","","QA 1458","PCP QA Test No. 1458

Exercise access pmproxy with secure.enabled = false



The main purpose of this is to test that the component works correctly

when secure.enabled = false; we can expect the https URLs to fail.



See https://github.com/performancecopilot/pcp/issues/1490

"
"passed","Thu Jan 29 20:27:29 UTC 2026","Thu Jan 29 20:27:29 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1119","PCP QA Test No. 1119

Test libpcp multi-archive support using pmlogsummary



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:51:14 UTC 2026","Thu Jan 29 20:51:17 UTC 2026","3000","","debian11-container","","","","QA 1460","PCP QA Test No. 1460

pmlogrewrite

- redact hostname from context labels

- redact hostname from archive label records



valgrind variant, see qa/1456 for the non-valgrind variant



check-group-include: pmlogrewrite pmdumplog



Copyright (c) 2023 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:19:25 UTC 2026","Thu Jan 29 19:19:25 UTC 2026","0","","debian11-container","","","","QA 181","PCP QA Test No. 181

match instance name with embedded spaces for an archive



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:02:04 UTC 2026","Thu Jan 29 20:02:04 UTC 2026","0","","ubuntu1804-container","","","","QA 711","PCP QA Test No. 711



Exercise sar2pcp for RH BZ 891688

Copyright (c) 2012 Red Hat.



"
"passed","Thu Jan 29 20:47:19 UTC 2026","Thu Jan 29 20:47:22 UTC 2026","3000","","ubuntu1804-i386-container","","","","QA 1421","PCP QA Test No. 1421

comparing input archive and pmlogreduce output archive in terms

of metadata and metric values, for both V2 and V3 archives



valgrind variant, see qa/1420 for the non-valgrind variant



Copyright (c) 2022 Ken McDonell.  All Rights Reserved.



check-group-include: pmdumplog

"
"skipped","Thu Jan 29 21:02:27 UTC 2026","Thu Jan 29 21:02:27 UTC 2026","0","","debian11-container","","","","QA 1714","PCP QA Test No. 1714

Exercises pmdastatsd - labels



Copyright (c) 2020 Red Hat.



"
"passed","Thu Jan 29 19:17:05 UTC 2026","Thu Jan 29 19:17:15 UTC 2026","10000","","ubuntu2004-container","","","","QA 198","PCP QA Test No. 198

pv:934332 __pmdaMainPDU leaks pmProfile objects



Copyright (c) 2005 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:48:36 UTC 2026","Thu Jan 29 20:48:37 UTC 2026","1000","","ubuntu2004-container","","","","QA 1628","PCP QA Test No. 1628

Exercise LOGIMPORT PM_ERR_CONV error handling condition

https://github.com/performancecopilot/pcp/issues/1327

valgrind-enabled variant.



Copyright (c) 2021 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:35:24 UTC 2026","Thu Jan 29 19:35:24 UTC 2026","0","","ubuntu2004-container","","","","QA 385","PCP QA Test No. 385

Some basic PM_EVENT_TYPE tests



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:29:30 UTC 2026","Thu Jan 29 19:29:32 UTC 2026","2000","","ubuntu1804-container","","","","QA 292","PCP QA Test No. 292

duplicate/alias base name resolution by pmlogger_check



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:39:13 UTC 2026","Thu Jan 29 20:39:13 UTC 2026","0","","ubuntu1804-container","","","","QA 1340","PCP QA Test No. 1340

Exercise pmcd agent fencing.



Copyright (c) 2019 Red Hat.



"
"passed","Thu Jan 29 20:45:27 UTC 2026","Thu Jan 29 20:45:28 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1393","PCP QA Test No. 1393

Test sparse and non-contiguous numa-nodes and CPUs

RHBZ#1730492 - Some numa nodes have no instances.



Copyright (c) 2019 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 21:04:32 UTC 2026","Thu Jan 29 21:04:32 UTC 2026","0","","debian11-container","","","","QA 1821","PCP QA Test No. 1821

Test pmlogpaste PCP archive generation and metric contents.



Copyright (c) 2020 Ashwin Nayak.  All Rights Reserved.



"
"passed","Thu Jan 29 20:37:23 UTC 2026","Thu Jan 29 20:37:23 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1247","PCP QA Test No. 1247

Test that pmlogrewrite(1) updates label records when InDoms change



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:56:26 UTC 2026","Thu Jan 29 20:56:26 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1582","PCP QA Test No. 1582

Very old https://bugzilla.redhat.com/show_bug.cgi?id=958745



non-valgrind variant, see qa/1583 for the valgrind variant



Copyright (c) 2025 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:50:13 UTC 2026","Thu Jan 29 20:50:14 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1484","PCP QA Test No. 1484

Workout for pcp-reboot-init - $PCP_LOG_DIR/NOTICES fixup part



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:42:36 UTC 2026","Thu Jan 29 19:42:36 UTC 2026","0","","debian11-container","","","","QA 425","PCP QA Test No. 425

Test out wrapping for pmlogsummary



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:17:44 UTC 2026","Thu Jan 29 20:17:45 UTC 2026","1000","","ubuntu1804-container","","","","QA 979","PCP QA Test No. 979

Basic live mode validation of the Python pmcc module

(pmcc -> Performance Metrics Convenience Classes)



Copyright (c) 2014 Red Hat.



"
"passed","Thu Jan 29 21:01:40 UTC 2026","Thu Jan 29 21:02:10 UTC 2026","30000","","debian11-container","","","","QA 1678","PCP QA Test No. 1678

pmdaopentelemetry scalability testing

specifically scaling number of nodes at once



Note: if anything gets added or changed in qa/opentelemetry/samples directory,

then this test (and all tests in group pmda.opentelemetry) will need to be remade.



Copyright (c) 2025 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:17:21 UTC 2026","Thu Jan 29 19:17:22 UTC 2026","1000","","ubuntu1804-container","","","","QA 202","PCP QA Test No. 202

check EOL marker in pmlogmerge



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:05:28 UTC 2026","Thu Jan 29 19:05:29 UTC 2026","1000","","ubuntu2004-container","","","","QA 093","PCP QA Test No. 093

interpolate at random offset, forwards and backwards



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:18:43 UTC 2026","Thu Jan 29 20:18:44 UTC 2026","1000","","ubuntu2004-container","","","","QA 1075","PCP QA Test No. 1075

check for reuse of freed memory in pmlogrewrite



Copyright (c) 2017 Red Hat.



"
"passed","Thu Jan 29 20:21:47 UTC 2026","Thu Jan 29 20:21:47 UTC 2026","0","","ubuntu1804-container","","","","QA 1095","PCP QA Test No. 1095

Unterminated string in derived metrics expression ... expect

parser error not looping until all memory consumed or toklen*2

goes negative.

[Marko's iopct bug]



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:12:21 UTC 2026","Thu Jan 29 20:12:30 UTC 2026","9000","","ubuntu1804-container","","","","QA 882","PCP QA Test No. 882

Check PMCD state change notification, aka PMCD_ADD_AGENT



Copyright (c) 2016 Red Hat, Inc.



"
"passed","Thu Jan 29 20:33:23 UTC 2026","Thu Jan 29 20:33:26 UTC 2026","3000","","ubuntu1804-container","","","","QA 1257","PCP QA Test No. 1257

Exercise python daemon helper interface.



Copyright (c) 2017 Red Hat.



"
"passed","Thu Jan 29 19:14:50 UTC 2026","Thu Jan 29 19:15:35 UTC 2026","45000","","ubuntu1804-i386-container","","","","QA 163","PCP QA Test No. 163



pv 929411

pmdanasavg SEGVs in pmGetArchiveEnd



Copyright (c) 2005 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:22:54 UTC 2026","Thu Jan 29 19:23:29 UTC 2026","35000","","ubuntu1804-i386-container","","","","QA 255","PCP QA Test No. 255

exercise pmcd <-> pmda version exchange

Bug #508731



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.

Copyright (c) 2017 Red Hat, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:49:46 UTC 2026","Thu Jan 29 19:49:46 UTC 2026","0","","ubuntu1804-container","","","","QA 582","PCP QA Test No. 582

Test pmdumplog's new -a option (=> -L, not -l)



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:38:38 UTC 2026","Thu Jan 29 20:38:41 UTC 2026","3000","","debian11-container","","","","QA 1232","PCP QA Test No. 1232

pmlogger_daily -k 0 tests



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:43:54 UTC 2026","Thu Jan 29 20:43:54 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1361","PCP QA Test No. 1361

Exercise __pmDumpPDUTrace()

non-valgrind variant, see qa/1363 for the valgrind variant



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:44:15 UTC 2026","Thu Jan 29 19:44:18 UTC 2026","3000","","ubuntu1804-container","","","","QA 518","PCP QA Test No. 518

pcp -P workout



Copyright (c) 2012 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:33:30 UTC 2026","Thu Jan 29 19:33:31 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 312","PCP QA Test No. 312

sginap use in pmie with large deltas on 32 bit platforms can

wrap and cause a sleep with negative size which, funnily enough,

also causes multiple immediate rule evaluations (which we can

now test for, to detect pmie brokenness).



Copyright (c) 2007 Aconex.



"
"passed","Thu Jan 29 20:18:30 UTC 2026","Thu Jan 29 20:18:34 UTC 2026","4000","","ubuntu1804-container","","","","QA 1031","PCP QA Test No. 1031

Test the slurm perl pmda



Copyright (c) 2015 Martins Innus.  All Rights Reserved.



"
"passed","Thu Jan 29 19:02:50 UTC 2026","Thu Jan 29 19:02:51 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 035","PCP QA Test No. 035

Marko's pmrep segv case



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:18:18 UTC 2026","Thu Jan 29 19:18:18 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 197","PCP QA Test No. 197

pmNewContext used to leak file descriptors across an exec()

The close-on-exec flag is now set to prevent this.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 21:01:19 UTC 2026","Thu Jan 29 21:01:20 UTC 2026","1000","","ubuntu1804-container","","","","QA 1957","PCP QA Test No. 1957

Exercise URL encoding and base64 decoding, and hostspec with non-ascii attributes



Copyright (c) 2021 Red Hat.



"
"skipped","Thu Jan 29 20:32:58 UTC 2026","Thu Jan 29 20:32:58 UTC 2026","0","","ubuntu2004-container","","","","QA 1298","PCP QA Test No. 1298

derived metric delta() not correct for unsigned metrics when the

value decreases



non-valgrind variant, see qa/1470 for the valgrind variant



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:33:18 UTC 2026","Thu Jan 29 20:33:18 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1207","PCP QA Test No. 1207

Exercise pcp-dstat issue with many disks (RH BZ #1779419).



Copyright (c) 2019 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:43:25 UTC 2026","Thu Jan 29 19:43:25 UTC 2026","0","","ubuntu2004-container","","","","QA 494","PCP QA Test No. 494

pmlogrewrite man page examples



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:32:58 UTC 2026","Thu Jan 29 19:32:58 UTC 2026","0","","ubuntu2004-container","","","","QA 344","PCP QA Test No. 344



exercise __pmLocalPMDA functionality



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:14:28 UTC 2026","Thu Jan 29 19:14:28 UTC 2026","0","","ubuntu2004-container","","","","QA 167","PCP QA Test No. 167

exercise pmcd.control.register



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:35:00 UTC 2026","Thu Jan 29 19:35:01 UTC 2026","1000","","ubuntu2004-container","","","","QA 373","PCP QA Test No. 373



iostat2pcp exerciser



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 19:31:26 UTC 2026","Thu Jan 29 19:31:26 UTC 2026","0","","ubuntu1804-container","","","","QA 323","PCP QA Test No. 323

validate some values for pmdashping



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Jan 29 19:31:02 UTC 2026","Thu Jan 29 19:31:03 UTC 2026","1000","","ubuntu1804-container","","","","QA 307","PCP QA Test No. 307

pv:936084 - nasflush from nasmgr causes high rate of tcp drops

(because it uses pmlc a lot)



Copyright (c) 2005 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:48:21 UTC 2026","Thu Jan 29 20:48:21 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1433","PCP QA Test No. 1433

pmproxy rc script stop/start with timeseries option.



Copyright (c) 2019 Red Hat.



"
"passed","Thu Jan 29 19:21:53 UTC 2026","Thu Jan 29 19:21:54 UTC 2026","1000","","debian11-container","","","","QA 210","PCP QA Test No. 210

Check dynamic metrics work with PMAPI clients - DSO PMDA version

See also 467 for the related tests using pmdumptext



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:06:27 UTC 2026","Thu Jan 29 20:06:27 UTC 2026","0","","ubuntu2004-container","","","","QA 803","PCP QA Test No. 803

Exercise pmRegisterDerivedMetric API error handling.



Copyright (c) 2016 Red Hat.



"
"passed","Thu Jan 29 19:54:50 UTC 2026","Thu Jan 29 19:55:08 UTC 2026","18000","","ubuntu2004-container","","","","QA 643","PCP QA Test No. 643

concurrent PMDA removals trash the PMNS?



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:39:13 UTC 2026","Thu Jan 29 19:39:13 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 413","PCP QA Test No. 413

pmie should not accept PM_TYPE_EVENT metrics in any sort of expression



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:35:26 UTC 2026","Thu Jan 29 19:35:48 UTC 2026","22000","","ubuntu1804-i386-container","","","","QA 349","PCP QA Test No. 348

Install/Remove for summary pmda



Copyright (c) 2008 Aconex.  All Rights Reserved.



"
"passed","Thu Jan 29 20:39:38 UTC 2026","Thu Jan 29 20:39:41 UTC 2026","3000","","debian11-container","","","","QA 1273","PCP QA Test No. 1273

optFetch and pmlogger interraction for repeated metric in a logging

group



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:55:59 UTC 2026","Thu Jan 29 19:55:59 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 619","PCP QA Test No. 619

pmlogsize with gzip compression



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 19:22:40 UTC 2026","Thu Jan 29 19:22:40 UTC 2026","0","","ubuntu1804-container","","","","QA 276","PCP QA Test No. 276

check tools with indoms that have bizarre instance names, e.g.

@fcsw=asg-fcsw8:port=007



Copyright (c) 2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:19:25 UTC 2026","Thu Jan 29 19:19:44 UTC 2026","19000","","debian11-container","","","","QA 182","PCP QA Test No. 182

pmlogger gets SIGPIPE if pmlc goes away unexpectedly



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:50:19 UTC 2026","Thu Jan 29 19:50:19 UTC 2026","0","","ubuntu1804-container","","","","QA 591","PCP QA Test No. 591

Test libpcp multi-archive support using pminfo



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:39:47 UTC 2026","Thu Jan 29 20:39:48 UTC 2026","1000","","ubuntu1804-container","","","","QA 1354","PCP QA Test No. 1354

Exercise $PCP_IGNORE_MARK_RECORD



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:36:54 UTC 2026","Thu Jan 29 20:36:54 UTC 2026","0","","ubuntu2004-container","","","","QA 1361","PCP QA Test No. 1361

Exercise __pmDumpPDUTrace()

non-valgrind variant, see qa/1363 for the valgrind variant



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:43:50 UTC 2026","Thu Jan 29 20:43:56 UTC 2026","6000","","ubuntu2004-container","","","","QA 1518","PCP QA Test No. 1518

SUSE Issue A)

	__pmDecodeValueSet() Miscalculates Available Buffer Space

	Leading to a Possible Heap Corruption



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.

Copyright (c) 2024 Matthias Gerstner.  All Rights Reserved.



"
"passed","Thu Jan 29 20:50:19 UTC 2026","Thu Jan 29 20:50:19 UTC 2026","0","","debian11-container","","","","QA 1431","PCP QA Test No. 1431

overhead PMDA config file parser checkout



Copyright (c) 2022 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:44:19 UTC 2026","Thu Jan 29 19:44:20 UTC 2026","1000","","ubuntu2004-container","","","","QA 521","PCP QA Test No. 521

pmie unit scale factors and predefined macro tests



Copyright (c) 2012 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:48:42 UTC 2026","Thu Jan 29 20:48:42 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1456","PCP QA Test No. 1456

pmlogrewrite

- redact hostname from context labels

- redact hostname from archive label records



non-valgrind variant, see qa/1460 for the valgrind variant



Copyright (c) 2023 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:21:23 UTC 2026","Thu Jan 29 20:21:24 UTC 2026","1000","","ubuntu2004-container","","","","QA 1113","PCP QA Test No. 1113

Exercise the pcp-ipcs(1) command using an archive



Copyright (c) 2016 fujitsu (wulm.fnst@cn.fujitsu.com) 



"
"passed","Thu Jan 29 19:53:41 UTC 2026","Thu Jan 29 19:53:42 UTC 2026","1000","","ubuntu2004-container","","","","QA 632","PCP QA Test No. 632

Checkout src/timeshift.



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:46:19 UTC 2026","Thu Jan 29 20:46:19 UTC 2026","0","","ubuntu1804-container","","","","QA 1509","PCP QA Test No. 1509

derived metrics - iostat.conf workout



non-valgrind variant, see qa/1516 for the valgrind variant



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:44:21 UTC 2026","Thu Jan 29 20:44:21 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1375","PCP QA Test No. 1375

simplest pmlogextract test for V3 (and V2) archives ... no

delta indoms, so output archive should be the same as the

input archive



non-valgrind variant, see qa/1376 for the valgrind variant



Copyright (c) 2022 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:30:52 UTC 2026","Thu Jan 29 20:30:54 UTC 2026","2000","","ubuntu2004-container","","","","QA 1266","PCP QA Test No. 1266

Ensure pcp-atop(1) writes correct pmlogger configurations.



Copyright (c) 2019 Red Hat.



"
"passed","Thu Jan 29 20:26:05 UTC 2026","Thu Jan 29 20:26:07 UTC 2026","2000","","ubuntu2004-container","","","","QA 1199","PCP QA Test No. 1199

expose pmcd mem leak after change in libpcp context management



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:53:14 UTC 2026","Thu Jan 29 20:53:17 UTC 2026","3000","","ubuntu1804-i386-container","","","","QA 1531","PCP QA Test No. 1531

Test Linux ZFS PMDA pool metrics with valgrind



"
"passed","Thu Jan 29 20:45:15 UTC 2026","Thu Jan 29 20:45:16 UTC 2026","1000","","debian11-container","","","","QA 1340","PCP QA Test No. 1340

Exercise pmcd agent fencing.



Copyright (c) 2019 Red Hat.



"
"passed","Thu Jan 29 19:35:15 UTC 2026","Thu Jan 29 19:35:15 UTC 2026","0","","ubuntu1804-container","","","","QA 390","PCP QA Test No. 390

Test out the proc agents handling of 

mapping external instance names to internal instance names (pids).

It was truncating the first number.

i.e. if one does a ""pmval -i ""12345678"" proc.psinfo.pid

it might return a value of ""12345"" on a 6.2 system



This was written when qa/044 failed because it looked

for what it thought was an impossible instance id but

it wasn't because it was truncated.  



Copyright (c) 2013 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:39:14 UTC 2026","Thu Jan 29 20:39:16 UTC 2026","2000","","debian11-container","","","","QA 1255","PCP QA Test No. 1255

Test various programs using pmLogOpen() with logfile == ""-"" to use stderr



Copyright (c) 2018 Red Hat.  All Rights Reserved.



seq=`basename $0`

echo ""QA output created by $seq""

"
"skipped","Thu Jan 29 20:47:11 UTC 2026","Thu Jan 29 20:47:11 UTC 2026","0","","ubuntu2004-container","","","","QA 1586","PCP QA Test No. 1586

pmSetMode exerciser ... from man page examples



non-valgrind variant, see qa/1587 for the valgrind variant



Copyright (c) 2025 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:17:38 UTC 2026","Thu Jan 29 19:17:38 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 188","PCP QA Test No. 188

exercise __pmMktime



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
